method,model_batch_norm,model_dropout,model_layers,model_classes,model_supports,testing_classes,testing_supports,testing_planes,integer_range,unseen,cos_acc,true_lsh_acc,sigmoid_lsh_acc
lsh_random,True,True,4,20,5,5,1,1500,1000,True,0.25,0.2416,0.2416
lsh_random,True,True,4,20,5,10,1,1500,1000,True,0.2444,0.2006,0.2006
lsh_random,True,True,4,20,5,20,1,1500,1000,True,0.1498,0.1392,0.1392
lsh_random,True,True,4,20,5,5,2,1500,1000,True,0.423,0.4124,0.4124
lsh_random,True,True,4,20,5,10,2,1500,1000,True,0.2352,0.2414,0.2414
lsh_random,True,True,4,20,5,20,2,1500,1000,True,0.2018,0.1968,0.1968
lsh_random,True,True,4,20,5,5,5,1500,1000,True,0.4162,0.3766,0.3766
lsh_random,True,True,4,20,5,10,5,1500,1000,True,0.372,0.3712,0.3712
lsh_random,True,True,4,20,5,20,5,1500,1000,True,0.2506,0.2464,0.2464
lsh_random,True,True,4,20,5,5,10,1500,1000,True,0.4754,0.5158,0.5158
lsh_random,True,True,4,20,5,10,10,1500,1000,True,0.3962,0.379,0.379
lsh_random,True,True,4,20,5,20,10,1500,1000,True,0.2342,0.2044,0.2044
