method,model_batch_norm,model_dropout,model_layers,model_classes,model_supports,testing_classes,testing_supports,testing_planes,integer_range,unseen,cos_acc,true_lsh_acc,sigmoid_lsh_acc
lsh_random,True,True,3,20,5,5,1,1250,1000,True,1.0,0.9342,0.9342
lsh_random,True,True,3,20,5,10,1,1250,1000,True,0.91,0.8094,0.8094
lsh_random,True,True,3,20,5,20,1,1250,1000,True,0.7888,0.6998,0.6998
lsh_random,True,True,3,20,5,50,1,1250,1000,True,0.7002,0.666,0.666
lsh_random,True,True,3,20,5,100,1,1250,1000,True,0.594,0.534,0.534
lsh_random,True,True,3,20,5,200,1,1250,1000,True,0.5584,0.4636,0.4636
lsh_random,True,True,3,20,5,500,1,1250,1000,True,0.4246,0.3388,0.3388
lsh_random,True,True,3,20,5,5,2,1250,1000,True,0.9362,0.9142,0.9142
lsh_random,True,True,3,20,5,10,2,1250,1000,True,0.9404,0.8942,0.8942
lsh_random,True,True,3,20,5,20,2,1250,1000,True,0.7058,0.6526,0.6526
lsh_random,True,True,3,20,5,50,2,1250,1000,True,0.7362,0.6694,0.6694
lsh_random,True,True,3,20,5,100,2,1250,1000,True,0.6068,0.5336,0.5336
lsh_random,True,True,3,20,5,200,2,1250,1000,True,0.5644,0.4762,0.4762
lsh_random,True,True,3,20,5,500,2,1250,1000,True,0.4504,0.361,0.361
lsh_random,True,True,3,20,5,5,5,1250,1000,True,0.9906,0.8742,0.8742
lsh_random,True,True,3,20,5,10,5,1250,1000,True,0.8974,0.837,0.837
lsh_random,True,True,3,20,5,20,5,1250,1000,True,0.7982,0.7732,0.7732
lsh_random,True,True,3,20,5,50,5,1250,1000,True,0.6846,0.5916,0.5916
lsh_random,True,True,3,20,5,100,5,1250,1000,True,0.6528,0.5646,0.5646
lsh_random,True,True,3,20,5,200,5,1250,1000,True,0.5386,0.4564,0.4564
lsh_random,True,True,3,20,5,500,5,1250,1000,True,0.4002,0.3334,0.3334
lsh_random,True,True,3,20,5,5,10,1250,1000,True,0.9894,0.9722,0.9722
lsh_random,True,True,3,20,5,10,10,1250,1000,True,0.9198,0.8656,0.8656
lsh_random,True,True,3,20,5,20,10,1250,1000,True,0.8426,0.7814,0.7814
lsh_random,True,True,3,20,5,50,10,1250,1000,True,0.7336,0.663,0.663
lsh_random,True,True,3,20,5,100,10,1250,1000,True,0.6108,0.5564,0.5564
lsh_random,True,True,3,20,5,200,10,1250,1000,True,0.5476,0.446,0.446
lsh_random,True,True,3,20,5,500,10,1250,1000,True,0.4176,0.3406,0.3406
