method,model_batch_norm,model_dropout,model_layers,model_classes,model_supports,testing_classes,testing_supports,testing_planes,integer_range,unseen,cos_acc,true_lsh_acc,sigmoid_lsh_acc
lsh_random,True,True,4,5,5,5,2,100,1000,True,0.7948,0.6696,0.6698
lsh_random,True,True,4,5,5,5,2,200,1000,True,0.8228,0.7552,0.7558
lsh_random,True,True,4,5,5,5,2,500,1000,True,0.8526,0.8318,0.8318
lsh_random,True,True,4,5,5,5,2,600,1000,True,0.7974,0.7514,0.7524
lsh_random,True,True,4,5,5,5,2,750,1000,True,0.7818,0.767,0.767
lsh_random,True,True,4,5,5,5,2,1000,1000,True,0.7472,0.7376,0.74
lsh_random,True,True,4,5,5,5,2,1250,1000,True,0.8378,0.816,0.817
lsh_random,True,True,4,5,5,5,2,1500,1000,True,0.795,0.7854,0.7858
lsh_random,True,True,4,5,5,5,2,1750,1000,True,0.8148,0.7826,0.784
lsh_random,True,True,4,5,5,5,2,2000,1000,True,0.8182,0.8,0.8006
