lsh_one_rest,10,1,1000,False,5,1,True,0.198,0.198,0.198
lsh_one_rest,10,1,1000,False,5,5,True,0.215,0.215,0.215
lsh_one_rest,10,1,1000,False,5,10,True,0.214,0.214,0.214
lsh_one_rest,10,1,1000,False,10,1,True,0.112,0.112,0.112
lsh_one_rest,10,1,1000,False,10,5,True,0.087,0.087,0.087
lsh_one_rest,10,1,1000,False,10,10,True,0.103,0.103,0.103
lsh_one_rest,10,1,1000,False,20,1,True,0.057,0.057,0.057
lsh_one_rest,10,1,1000,False,20,5,True,0.061,0.061,0.061
lsh_one_rest,10,1,1000,False,20,10,True,0.048,0.048,0.048
lsh_one_rest,10,1,100,True,5,1,True,0.196,0.196,0.196
lsh_one_rest,10,1,100,True,5,5,True,0.184,0.184,0.184
lsh_one_rest,10,1,100,True,5,10,True,0.191,0.191,0.191
lsh_one_rest,10,1,100,True,10,1,True,0.105,0.105,0.105
lsh_one_rest,10,1,100,True,10,5,True,0.096,0.096,0.096
lsh_one_rest,10,1,100,True,10,10,True,0.12,0.12,0.12
lsh_one_rest,10,1,100,True,20,1,True,0.047,0.047,0.047
lsh_one_rest,10,1,100,True,20,5,True,0.058,0.058,0.058
lsh_one_rest,10,1,100,True,20,10,True,0.043,0.043,0.043
lsh_one_rest,10,2,100,True,5,1,True,0.194,0.194,0.194
lsh_one_rest,10,2,100,True,5,5,True,0.192,0.192,0.192
lsh_one_rest,10,2,100,True,5,10,True,0.201,0.201,0.201
lsh_one_rest,10,2,100,True,10,1,True,0.11,0.11,0.11
lsh_one_rest,10,2,100,True,10,5,True,0.099,0.099,0.099
lsh_one_rest,10,2,100,True,10,10,True,0.09,0.09,0.09
lsh_one_rest,10,2,100,True,20,1,True,0.047,0.047,0.047
lsh_one_rest,10,2,100,True,20,5,True,0.059,0.059,0.059
lsh_one_rest,10,2,100,True,20,10,True,0.057,0.057,0.057
lsh_one_rest,20,1,100,True,5,1,True,0.212,0.212,0.212
lsh_one_rest,20,1,100,True,5,5,True,0.229,0.229,0.229
lsh_one_rest,20,1,100,True,5,10,True,0.204,0.204,0.204
lsh_one_rest,20,1,100,True,10,1,True,0.114,0.114,0.114
lsh_one_rest,20,1,100,True,10,5,True,0.093,0.093,0.093
lsh_one_rest,20,1,100,True,10,10,True,0.102,0.102,0.102
lsh_one_rest,20,1,100,True,20,1,True,0.045,0.045,0.045
lsh_one_rest,20,1,100,True,20,5,True,0.048,0.048,0.048
lsh_one_rest,20,1,100,True,20,10,True,0.056,0.056,0.056
lsh_one_rest,20,2,100,True,5,1,True,0.199,0.199,0.199
lsh_one_rest,20,2,100,True,5,5,True,0.176,0.176,0.176
lsh_one_rest,20,2,100,True,5,10,True,0.211,0.211,0.211
lsh_one_rest,20,2,100,True,10,1,True,0.103,0.103,0.103
lsh_one_rest,20,2,100,True,10,5,True,0.096,0.096,0.096
lsh_one_rest,20,2,100,True,10,10,True,0.096,0.096,0.096
lsh_one_rest,20,2,100,True,20,1,True,0.046,0.046,0.046
lsh_one_rest,20,2,100,True,20,5,True,0.041,0.041,0.041
lsh_one_rest,20,2,100,True,20,10,True,0.045,0.045,0.045
lsh_one_rest,10,1,100,False,5,1,True,0.23,0.23,0.23
