method,model_batch_norm,model_dropout,model_layers,model_classes,model_supports,testing_classes,testing_supports,testing_planes,integer_range,unseen,cos_acc,true_lsh_acc,sigmoid_lsh_acc
lsh_random,True,True,4,5,5,5,1,100,1000,True,0.7816,0.5598,0.5606
lsh_random,True,True,4,5,5,5,1,200,1000,True,0.7704,0.7252,0.7266
lsh_random,True,True,4,5,5,5,1,500,1000,True,0.7918,0.7688,0.7704
lsh_random,True,True,4,5,5,5,1,600,1000,True,0.6986,0.7172,0.7172
lsh_random,True,True,4,5,5,5,1,750,1000,True,0.7882,0.7902,0.7902
lsh_random,True,True,4,5,5,5,1,1000,1000,True,0.7476,0.7562,0.757
lsh_random,True,True,4,5,5,5,1,1250,1000,True,0.5074,0.5042,0.5042
lsh_random,True,True,4,5,5,5,1,1500,1000,True,0.8112,0.794,0.795
lsh_random,True,True,4,5,5,5,1,1750,1000,True,0.7478,0.732,0.733
lsh_random,True,True,4,5,5,5,1,2000,1000,True,0.6734,0.6602,0.6606
