method,model_batch_norm,model_dropout,model_layers,model_classes,model_supports,testing_classes,testing_supports,integer_range,unseen,cos_acc,true_lsh_acc,sigmoid_lsh_acc
lsh_one_rest,True,True,3,20,5,5,1,1000,True,0.9602,0.6012,0.9152
lsh_one_rest,True,True,3,20,5,10,1,1000,True,0.8238,0.346,0.5582
lsh_one_rest,True,True,3,20,5,20,1,1000,True,0.7536,0.1936,0.4478
lsh_one_rest,True,True,3,20,5,50,1,1000,True,0.6796,0.0302,0.1534
lsh_one_rest,True,True,3,20,5,100,1,1000,True,0.6352,0.0224,0.0978
lsh_one_rest,True,True,3,20,5,200,1,1000,True,0.5652,0.0074,0.052
lsh_one_rest,True,True,3,20,5,500,1,1000,True,0.3864,0.002,0.0164
