method,model_batch_norm,model_dropout,model_layers,model_classes,model_supports,testing_classes,testing_supports,testing_planes,integer_range,unseen,cos_acc,true_lsh_acc,sigmoid_lsh_acc
lsh_random,True,True,4,False,5,1000,4,5,10,100,1000,True,0.3608,0.2774,0.2774
lsh_random,True,True,4,False,5,1000,4,5,10,200,1000,True,0.3594,0.2976,0.2976
lsh_random,True,True,4,False,5,1000,4,5,10,500,1000,True,0.3918,0.3264,0.3264
lsh_random,True,True,4,False,5,1000,4,5,10,600,1000,True,0.3932,0.405,0.405
lsh_random,True,True,4,False,5,1000,4,5,10,750,1000,True,0.3802,0.3474,0.3474
lsh_random,True,True,4,False,5,1000,4,5,10,1000,1000,True,0.3756,0.356,0.356
lsh_random,True,True,4,False,5,1000,4,5,10,1250,1000,True,0.4386,0.4226,0.4226
lsh_random,True,True,4,False,5,1000,4,5,10,1500,1000,True,0.3666,0.3572,0.3572
lsh_random,True,True,4,False,5,1000,4,5,10,1750,1000,True,0.4218,0.3902,0.3902
lsh_random,True,True,4,False,5,1000,4,5,10,2000,1000,True,0.3638,0.3736,0.3736
