method,model_batch_norm,model_dropout,model_layers,model_classes,model_supports,testing_classes,testing_supports,integer_range,unseen,cos_acc,true_lsh_acc,sigmoid_lsh_acc
lsh_one_rest,True,True,3,20,5,5,1,1000,True,0.9602,0.6012,0.9152
lsh_one_rest,True,True,3,20,5,5,2,1000,True,0.9958,0.6294,0.9744
lsh_one_rest,True,True,3,20,5,5,5,1000,True,0.8672,0.5514,0.7908
lsh_one_rest,True,True,3,20,5,5,10,1000,True,0.9798,0.5524,0.8242
