method,model_batch_norm,model_dropout,model_layers,model_classes,model_supports,testing_classes,testing_supports,integer_range,unseen,cos_acc,true_lsh_acc,sigmoid_lsh_acc
lsh_one_rest,True,True,3,20,5,50,1,1000,True,0.6796,0.0302,0.1534
lsh_one_rest,True,True,3,20,5,50,2,1000,True,0.6646,0.0402,0.159
lsh_one_rest,True,True,3,20,5,50,5,1000,True,0.7398,0.0516,0.2086
lsh_one_rest,True,True,3,20,5,50,10,1000,True,0.7192,0.052,0.2124
