method,model_batch_norm,model_dropout,model_layers,model_classes,model_supports,testing_classes,testing_supports,testing_planes,integer_range,unseen,cos_acc,true_lsh_acc,sigmoid_lsh_acc
lsh_random,True,True,4,False,5,1000,4,5,1,100,1000,True,0.3264,0.2814,0.2814
lsh_random,True,True,4,False,5,1000,4,5,2,100,1000,True,0.3078,0.24,0.24
lsh_random,True,True,4,False,5,1000,4,5,5,100,1000,True,0.3078,0.2936,0.2936
lsh_random,True,True,4,False,5,1000,4,5,10,100,1000,True,0.3608,0.2774,0.2774
lsh_random,True,True,4,False,5,1000,4,5,1,200,1000,True,0.3472,0.2756,0.2756
lsh_random,True,True,4,False,5,1000,4,5,2,200,1000,True,0.2788,0.2724,0.2724
lsh_random,True,True,4,False,5,1000,4,5,5,200,1000,True,0.3138,0.278,0.278
lsh_random,True,True,4,False,5,1000,4,5,10,200,1000,True,0.3594,0.2976,0.2976
lsh_random,True,True,4,False,5,1000,4,5,1,500,1000,True,0.2794,0.2954,0.2954
lsh_random,True,True,4,False,5,1000,4,5,2,500,1000,True,0.3674,0.3346,0.3346
lsh_random,True,True,4,False,5,1000,4,5,5,500,1000,True,0.3814,0.3702,0.3702
lsh_random,True,True,4,False,5,1000,4,5,10,500,1000,True,0.3918,0.3264,0.3264
lsh_random,True,True,4,False,5,1000,4,5,1,600,1000,True,0.3016,0.298,0.298
lsh_random,True,True,4,False,5,1000,4,5,2,600,1000,True,0.2518,0.2698,0.2698
lsh_random,True,True,4,False,5,1000,4,5,5,600,1000,True,0.3574,0.3322,0.3322
lsh_random,True,True,4,False,5,1000,4,5,10,600,1000,True,0.3932,0.405,0.405
lsh_random,True,True,4,False,5,1000,4,5,1,750,1000,True,0.2828,0.2662,0.2662
lsh_random,True,True,4,False,5,1000,4,5,2,750,1000,True,0.2852,0.2892,0.2892
lsh_random,True,True,4,False,5,1000,4,5,5,750,1000,True,0.3192,0.3136,0.3136
lsh_random,True,True,4,False,5,1000,4,5,10,750,1000,True,0.3802,0.3474,0.3474
lsh_random,True,True,4,False,5,1000,4,5,1,1000,1000,True,0.3006,0.3098,0.3098
lsh_random,True,True,4,False,5,1000,4,5,2,1000,1000,True,0.3468,0.3448,0.3448
lsh_random,True,True,4,False,5,1000,4,5,5,1000,1000,True,0.34,0.3432,0.3432
lsh_random,True,True,4,False,5,1000,4,5,10,1000,1000,True,0.3756,0.356,0.356
lsh_random,True,True,4,False,5,1000,4,5,1,1250,1000,True,0.2522,0.2418,0.2418
lsh_random,True,True,4,False,5,1000,4,5,2,1250,1000,True,0.2848,0.279,0.279
lsh_random,True,True,4,False,5,1000,4,5,5,1250,1000,True,0.3738,0.3654,0.3654
lsh_random,True,True,4,False,5,1000,4,5,10,1250,1000,True,0.4386,0.4226,0.4226
lsh_random,True,True,4,False,5,1000,4,5,1,1500,1000,True,0.3584,0.3436,0.3436
lsh_random,True,True,4,False,5,1000,4,5,2,1500,1000,True,0.3248,0.2884,0.2884
lsh_random,True,True,4,False,5,1000,4,5,5,1500,1000,True,0.3974,0.3708,0.3708
lsh_random,True,True,4,False,5,1000,4,5,10,1500,1000,True,0.3666,0.3572,0.3572
lsh_random,True,True,4,False,5,1000,4,5,1,1750,1000,True,0.313,0.3054,0.3054
lsh_random,True,True,4,False,5,1000,4,5,2,1750,1000,True,0.2786,0.254,0.254
lsh_random,True,True,4,False,5,1000,4,5,5,1750,1000,True,0.3428,0.3492,0.3492
lsh_random,True,True,4,False,5,1000,4,5,10,1750,1000,True,0.4218,0.3902,0.3902
lsh_random,True,True,4,False,5,1000,4,5,1,2000,1000,True,0.264,0.2738,0.2738
lsh_random,True,True,4,False,5,1000,4,5,2,2000,1000,True,0.3396,0.3186,0.3186
lsh_random,True,True,4,False,5,1000,4,5,5,2000,1000,True,0.298,0.3062,0.3062
lsh_random,True,True,4,False,5,1000,4,5,10,2000,1000,True,0.3638,0.3736,0.3736
