method,model_batch_norm,model_dropout,model_layers,model_classes,model_supports,testing_classes,testing_supports,integer_range,unseen,cos_acc,true_lsh_acc,sigmoid_lsh_acc
lsh_one_rest,True,True,3,20,5,100,1,1000,True,0.6352,0.0224,0.0978
lsh_one_rest,True,True,3,20,5,100,2,1000,True,0.5868,0.022,0.0842
lsh_one_rest,True,True,3,20,5,100,5,1000,True,0.6092,0.0162,0.0982
lsh_one_rest,True,True,3,20,5,100,10,1000,True,0.6372,0.0222,0.138
