method,model_batch_norm,model_dropout,model_layers,model_classes,model_supports,testing_classes,testing_supports,testing_planes,integer_range,unseen,cos_acc,true_lsh_acc,sigmoid_lsh_acc
lsh_random,True,True,4,4,5,5,5,100,1000,True,0.3584,0.2884,0.2884
lsh_random,True,True,4,4,5,5,5,200,1000,True,0.3646,0.3064,0.3064
lsh_random,True,True,4,4,5,5,5,500,1000,True,0.3692,0.3388,0.3388
lsh_random,True,True,4,4,5,5,5,600,1000,True,0.3418,0.3238,0.3238
lsh_random,True,True,4,4,5,5,5,750,1000,True,0.3568,0.3082,0.3082
lsh_random,True,True,4,4,5,5,5,1000,1000,True,0.3254,0.2904,0.2904
lsh_random,True,True,4,4,5,5,5,1250,1000,True,0.3896,0.3766,0.3766
lsh_random,True,True,4,4,5,5,5,1500,1000,True,0.4648,0.4488,0.4488
lsh_random,True,True,4,4,5,5,5,1750,1000,True,0.339,0.3376,0.3376
lsh_random,True,True,4,4,5,5,5,2000,1000,True,0.372,0.37,0.37
