method,model_batch_norm,model_dropout,model_layers,model_classes,model_supports,testing_classes,testing_supports,testing_planes,integer_range,unseen,cos_acc,true_lsh_acc,sigmoid_lsh_acc
lsh_random,True,True,3,20,5,5,1,1500,1000,True,0.8362,0.8106,0.8106
lsh_random,True,True,3,20,5,10,1,1500,1000,True,0.943,0.9212,0.9212
lsh_random,True,True,3,20,5,20,1,1500,1000,True,0.8562,0.865,0.865
lsh_random,True,True,3,20,5,50,1,1500,1000,True,0.7218,0.6758,0.6758
lsh_random,True,True,3,20,5,100,1,1500,1000,True,0.6374,0.5906,0.5906
lsh_random,True,True,3,20,5,200,1,1500,1000,True,0.5616,0.4918,0.4918
lsh_random,True,True,3,20,5,500,1,1500,1000,True,0.4324,0.3648,0.3648
lsh_random,True,True,3,20,5,5,2,1500,1000,True,0.9258,0.9632,0.9632
lsh_random,True,True,3,20,5,10,2,1500,1000,True,0.9172,0.8678,0.8678
lsh_random,True,True,3,20,5,20,2,1500,1000,True,0.7306,0.6288,0.6288
lsh_random,True,True,3,20,5,50,2,1500,1000,True,0.7746,0.7114,0.7114
lsh_random,True,True,3,20,5,100,2,1500,1000,True,0.6492,0.5668,0.5668
lsh_random,True,True,3,20,5,200,2,1500,1000,True,0.5432,0.4632,0.4632
lsh_random,True,True,3,20,5,500,2,1500,1000,True,0.4258,0.3692,0.3692
lsh_random,True,True,3,20,5,5,5,1500,1000,True,0.7154,0.6648,0.6648
lsh_random,True,True,3,20,5,10,5,1500,1000,True,0.9198,0.847,0.847
lsh_random,True,True,3,20,5,20,5,1500,1000,True,0.7468,0.7,0.7
lsh_random,True,True,3,20,5,50,5,1500,1000,True,0.7446,0.6906,0.6906
lsh_random,True,True,3,20,5,100,5,1500,1000,True,0.6494,0.5676,0.5686
lsh_random,True,True,3,20,5,200,5,1500,1000,True,0.5226,0.4754,0.4754
lsh_random,True,True,3,20,5,500,5,1500,1000,True,0.4106,0.3498,0.3498
lsh_random,True,True,3,20,5,5,10,1500,1000,True,0.9968,0.9752,0.9752
lsh_random,True,True,3,20,5,10,10,1500,1000,True,0.8684,0.8272,0.8272
lsh_random,True,True,3,20,5,20,10,1500,1000,True,0.7838,0.6958,0.6958
lsh_random,True,True,3,20,5,50,10,1500,1000,True,0.7232,0.6464,0.6464
lsh_random,True,True,3,20,5,100,10,1500,1000,True,0.6624,0.5992,0.5992
lsh_random,True,True,3,20,5,200,10,1500,1000,True,0.515,0.439,0.439
lsh_random,True,True,3,20,5,500,10,1500,1000,True,0.4006,0.3334,0.3334
