method,model_batch_norm,model_dropout,model_layers,model_classes,model_supports,testing_classes,testing_supports,testing_planes,integer_range,unseen,cos_acc,true_lsh_acc,sigmoid_lsh_acc
lsh_random,True,True,3,20,5,5,1,200,1000,True,0.4752,0.3506,0.3506
lsh_random,True,True,3,20,5,10,1,200,1000,True,0.2256,0.1182,0.1182
lsh_random,True,True,3,20,5,20,1,200,1000,True,0.1756,0.116,0.116
lsh_random,True,True,3,20,5,5,2,200,1000,True,0.337,0.2672,0.2672
lsh_random,True,True,3,20,5,10,2,200,1000,True,0.2774,0.23,0.23
lsh_random,True,True,3,20,5,20,2,200,1000,True,0.2342,0.1608,0.1608
lsh_random,True,True,3,20,5,5,5,200,1000,True,0.5276,0.4252,0.4252
lsh_random,True,True,3,20,5,10,5,200,1000,True,0.3642,0.277,0.277
lsh_random,True,True,3,20,5,20,5,200,1000,True,0.2404,0.1478,0.1478
lsh_random,True,True,3,20,5,5,10,200,1000,True,0.5734,0.4294,0.4294
lsh_random,True,True,3,20,5,10,10,200,1000,True,0.4184,0.272,0.272
lsh_random,True,True,3,20,5,20,10,200,1000,True,0.2678,0.1554,0.1554
