method,model_batch_norm,model_dropout,model_layers,model_classes,model_supports,testing_classes,testing_supports,testing_planes,integer_range,unseen,cos_acc,true_lsh_acc,sigmoid_lsh_acc
lsh_random,True,True,3,20,5,5,1,1000,1000,True,0.8628,0.7226,0.7226
lsh_random,True,True,3,20,5,10,1,1000,1000,True,0.8138,0.8266,0.8262
lsh_random,True,True,3,20,5,20,1,1000,1000,True,0.8618,0.8126,0.8126
lsh_random,True,True,3,20,5,50,1,1000,1000,True,0.7622,0.6826,0.6826
lsh_random,True,True,3,20,5,100,1,1000,1000,True,0.6316,0.5464,0.5464
lsh_random,True,True,3,20,5,200,1,1000,1000,True,0.5444,0.4394,0.4394
lsh_random,True,True,3,20,5,500,1,1000,1000,True,0.4106,0.3224,0.3224
lsh_random,True,True,3,20,5,5,2,1000,1000,True,0.9304,0.9304,0.9304
lsh_random,True,True,3,20,5,10,2,1000,1000,True,0.9516,0.9002,0.9002
lsh_random,True,True,3,20,5,20,2,1000,1000,True,0.8286,0.7918,0.7918
lsh_random,True,True,3,20,5,50,2,1000,1000,True,0.6852,0.5972,0.5972
lsh_random,True,True,3,20,5,100,2,1000,1000,True,0.6284,0.5334,0.5334
lsh_random,True,True,3,20,5,200,2,1000,1000,True,0.6114,0.494,0.494
lsh_random,True,True,3,20,5,500,2,1000,1000,True,0.4248,0.3134,0.3134
lsh_random,True,True,3,20,5,5,5,1000,1000,True,0.9012,0.8582,0.8582
lsh_random,True,True,3,20,5,10,5,1000,1000,True,0.9324,0.9276,0.9276
lsh_random,True,True,3,20,5,20,5,1000,1000,True,0.8812,0.8276,0.8276
lsh_random,True,True,3,20,5,50,5,1000,1000,True,0.736,0.659,0.659
lsh_random,True,True,3,20,5,100,5,1000,1000,True,0.6622,0.5846,0.5846
lsh_random,True,True,3,20,5,200,5,1000,1000,True,0.5292,0.432,0.432
lsh_random,True,True,3,20,5,500,5,1000,1000,True,0.4094,0.3272,0.3272
lsh_random,True,True,3,20,5,5,10,1000,1000,True,0.9018,0.9062,0.9062
lsh_random,True,True,3,20,5,10,10,1000,1000,True,0.8672,0.8698,0.8698
lsh_random,True,True,3,20,5,20,10,1000,1000,True,0.8608,0.7702,0.7702
lsh_random,True,True,3,20,5,50,10,1000,1000,True,0.7108,0.6256,0.6256
lsh_random,True,True,3,20,5,100,10,1000,1000,True,0.6676,0.582,0.582
lsh_random,True,True,3,20,5,200,10,1000,1000,True,0.5156,0.4306,0.4306
lsh_random,True,True,3,20,5,500,10,1000,1000,True,0.4118,0.3326,0.3326
